chr19	17970184	17970284	101	-9.51,-7.15,-3.04,-6.07,-7.55,-5.33,-2.37,-2.02,-3.45,-9.32,-13.36,-14.95,-12.20,-11.32,-10.44,-11.35,-10.17,-12.03,-13.79,-16.51,-14.47,-13.05,-9.26,-7.34,-1.72,-3.68,-9.59,-9.43,-9.61,-5.20,-2.98,-6.09,-3.06,-6.50,-0.83,-1.56,-8.92,-10.54,-9.65,-10.01,-10.83,-5.98,-10.92,-9.70,-10.43,-10.43,-10.01,-10.56,-6.66,-7.95,-8.40,-3.79,-1.72,-6.76,-3.68,-3.80,-10.75,-11.69,-10.22,-8.65,-8.32,-6.96,-3.56,-1.63,-6.54,-6.51,-1.39,-4.81,-6.10,-2.40,-10.55,-13.16,-16.51,-14.89,-12.63,-10.43,-8.95,-8.95,-10.43,-9.98,-11.27,-9.65,-12.63,-13.36,-12.03,-7.17,-8.93,-10.45,-10.01,-9.61,-4.39,-2.42,-2.37,-8.98,-11.76,-14.89,-13.29,-11.89,-7.55,-6.49,-7.00
chr7	148762824	148762924	101	-6.32,-6.43,-8.28,-7.25,-8.57,-5.89,-3.53,-2.92,-6.08,-9.80,-7.38,-0.14,-1.32,-1.44,-4.39,-9.91,-10.08,-7.68,-2.37,-2.02,-2.47,-5.54,-0.14,-1.76,-5.28,-7.34,-3.90,-7.44,-7.44,-3.90,-7.34,-5.39,-0.90,-5.92,-3.20,-3.11,-3.97,-6.70,-8.43,-8.16,-3.90,-7.81,-3.62,-6.61,-10.31,-8.92,-1.56,-0.83,-6.50,-3.06,-6.09,-4.44,-6.17,-8.04,-3.46,-6.80,-6.31,-4.27,-4.25,-3.15,-5.07,-5.75,-0.44,-4.88,-10.09,-13.16,-14.68,-10.58,-1.47,-3.60,-5.92,-0.14,-1.32,-2.13,-2.89,-3.13,-3.73,-2.72,-1.93,-2.13,-1.03,-1.95,-2.81,-6.70,-8.84,-8.84,-7.22,-4.73,-4.25,-2.75,-1.95,-2.13,-1.93,-2.20,-1.28,-5.92,-3.85,-3.94,-3.39,-2.89,-1.88
chr1	155220409	155220509	101	-2.13,-2.48,-1.55,-10.58,-11.93,-10.09,-4.88,-0.44,-6.32,-6.72,-5.99,-9.80,-7.38,-0.14,-1.32,-2.13,-1.93,-1.93,-2.13,-1.95,-2.75,-4.13,-3.85,-5.92,-1.28,-2.20,-2.54,-4.03,-7.33,-8.12,-8.12,-3.96,-7.34,-5.78,-2.98,-5.54,-1.28,-2.34,-1.20,-6.36,-6.08,-6.36,-0.70,-2.38,-3.20,-7.79,-4.20,-8.16,-6.96,-1.22,-3.04,-3.58,-3.58,-3.11,-3.41,-8.40,-8.46,-3.97,-3.04,-1.20,-6.76,-3.85,-3.94,-3.87,-1.72,-5.87,-2.98,-5.70,-7.65,-7.48,-3.37,-5.45,-6.07,-1.32,-3.56,-6.08,-10.58,-11.93,-10.71,-3.22,-6.62,-2.40,-10.59,-11.06,-10.39,-7.92,-8.43,-8.16,-3.90,-7.34,-5.78,-3.48,-7.87,-8.46,-3.36,-5.07,-6.07,-1.32,-3.87,-3.94,-4.13
chr1	39052667	39052767	101	-2.77,-1.93,-2.54,-4.03,-7.33,-8.23,-11.70,-4.14,-8.86,-4.69,-9.32,-13.79,-14.47,-13.05,-9.40,-9.33,-8.12,-6.78,-1.68,-8.15,-12.41,-12.76,-10.09,-4.88,-1.33,-9.21,-11.93,-10.09,-4.39,-2.42,-2.47,-5.54,-0.90,-5.29,-7.56,-7.56,-5.29,-0.44,-5.75,-4.81,-0.90,-5.54,-3.34,-2.76,-1.55,-8.92,-10.31,-6.12,-1.60,-3.79,-8.40,-8.46,-4.79,-5.99,-8.04,-3.46,-6.62,-3.22,-6.98,-7.44,-3.90,-7.34,-5.39,-1.33,-7.38,-9.44,-5.20,-2.74,-9.71,-9.12,-3.55,-7.85,-7.48,-3.12,-2.98,-3.20,-6.76,-1.72,-3.60,-7.79,-4.52,-8.48,-8.16,-9.33,-6.58,-8.60,-6.38,-3.22,-6.38,-0.03,-1.76,-4.39,-9.44,-7.38,-1.50,-2.38,-3.20,-7.79,-3.96,-7.81,-3.82
chr9	101902949	101903049	101	-10.31,-7.55,-3.05,-7.83,-3.22,-8.18,-10.30,-2.40,-6.62,-6.50,-7.10,-4.52,-7.24,-4.44,-8.86,-10.08,-10.38,-6.07,-7.00,-8.33,-8.33,-7.00,-6.07,-10.24,-7.38,-1.48,-5.43,-8.12,-8.16,-4.20,-7.10,-6.55,-9.91,-12.27,-14.89,-13.29,-12.37,-7.14,-7.14,-10.54,-9.96,-4.48,-7.40,-5.00,-5.96,-7.21,-11.34,-12.20,-14.95,-12.09,-10.55,-3.46,-8.18,-9.44,-4.88,-1.33,-8.13,-9.57,-9.57,-8.51,-3.46,-10.59,-10.91,-10.22,-8.52,-8.20,-6.84,-1.22,-2.76,-4.03,-7.33,-8.83,-10.82,-9.43,-10.83,-6.07,-9.26,-9.01,-4.33,-8.86,-12.41,-12.76,-10.81,-5.98,-10.28,-13.10,-12.78,-5.23,-7.83,-3.22,-6.38,-8.07,-5.96,-4.33,-9.01,-10.15,-10.22,-11.69,-9.80,-3.85,-2.98
chr6	136547317	136547417	101	-14.89,-12.63,-10.43,-8.33,-8.52,-10.22,-11.35,-10.51,-9.65,-12.63,-13.36,-10.88,-3.36,-1.72,-5.87,-2.47,-2.42,-4.39,-10.09,-13.16,-14.47,-13.05,-9.26,-8.12,-5.42,-11.29,-10.22,-5.98,-10.83,-9.46,-9.51,-7.15,-3.40,-2.72,-2.20,-1.28,-5.31,-6.55,-8.13,-7.37,-6.37,-8.47,-7.92,-8.78,-8.08,-6.21,-10.83,-10.01,-9.65,-11.27,-10.25,-10.31,-2.78,-6.62,-6.08,-5.31,-1.28,-2.20,-2.20,-1.28,-5.31,-6.43,-8.28,-7.48,-10.72,-9.16,-1.33,-5.29,-7.47,-8.30,-8.95,-7.69,-6.84,-1.30,-1.38,-7.34,-6.49,-8.93,-10.45,-9.98,-11.27,-7.14,-7.14,-11.27,-12.20,-11.18,-9.61,-4.88,-1.33,-8.13,-10.31,-8.10,-4.24,-8.48,-7.25,-7.71,-5.39,-1.33,-8.13,-9.57,-10.70
chr14	90865812	90865912	101	-16.51,-13.16,-10.55,-3.73,-6.38,-8.16,-4.26,-9.96,-9.57,-11.32,-12.20,-12.20,-11.27,-9.65,-12.63,-12.09,-10.55,-2.40,-6.62,-6.05,-7.00,-8.06,-12.37,-13.29,-14.89,-11.76,-8.98,-3.37,-5.70,-7.47,-8.30,-8.95,-7.14,-12.37,-13.29,-14.68,-10.58,-1.55,-2.34,-1.28,-6.78,-9.26,-11.35,-10.44,-11.32,-10.25,-9.67,-5.70,-2.74,-9.80,-4.14,-7.68,-3.38,-3.45,-10.72,-10.42,-9.59,-3.12,-2.98,-3.12,-8.98,-10.52,-11.27,-8.06,-8.52,-7.40,-7.55,-10.83,-11.31,-9.91,-3.63,-2.98,-3.34,-7.24,-5.42,-12.78,-13.10,-9.32,-2.74,-5.45,-6.10,-2.78,-10.31,-12.27,-12.09,-10.58,-5.99,-6.72,-6.32,-0.03,-1.88,-1.93,-2.20,-1.28,-5.54,-2.98,-5.45,-6.07,-0.94,-3.60,-7.79
chr20	35184859	35184959	101	-10.22,-10.15,-10.15,-7.40,-8.93,-7.88,-8.95,-8.95,-7.69,-8.26,-3.97,-7.55,-10.83,-11.35,-10.17,-12.03,-13.79,-14.47,-13.05,-9.40,-9.33,-8.16,-9.33,-8.12,-6.78,-0.90,-5.29,-9.67,-12.27,-13.36,-10.88,-3.36,-1.72,-5.87,-3.34,-2.98,-3.14,-10.75,-11.29,-5.42,-7.10,-5.95,-10.24,-8.01,-1.55,-2.48,-2.13,-2.02,-2.37,-8.98,-9.43,-10.83,-5.98,-10.92,-9.70,-9.65,-12.37,-13.87,-12.63,-10.43,-8.95,-7.14,-11.27,-10.52,-8.98,-4.33,-7.00,-8.57,-6.58,-7.55,-11.89,-13.29,-14.68,-10.58,-1.47,-3.36,-10.88,-13.36,-12.63,-10.45,-9.05,-6.48,-6.50,-6.80,-2.40,-10.59,-10.45,-5.42,-7.79,-3.68,-3.74,-7.89,-5.89,-3.38,-3.45,-9.71,-8.63,-1.47,-3.36,-10.88,-13.36
chr1	205242515	205242615	101	-7.00,-5.00,-7.87,-8.78,-7.92,-8.81,-3.46,-6.62,-2.54,-6.10,-4.60,-1.44,-2.02,-2.94,-7.33,-8.16,-8.57,-5.89,-3.38,-3.45,-9.71,-8.63,-1.47,-3.68,-9.59,-9.43,-10.15,-3.52,-6.09,-2.47,-3.38,-5.01,-7.21,-10.83,-11.35,-9.40,-9.33,-8.12,-6.78,-1.28,-2.34,-1.22,-6.54,-6.51,-1.23,-2.20,-2.20,-0.70,-6.38,-2.54,-6.10,-4.81,-0.90,-6.78,-9.26,-11.69,-10.22,-7.07,-7.96,-5.67,-1.68,-5.31,-6.08,-6.36,-0.70,-2.20,-1.93,-1.88,-0.03,-6.38,-3.22,-8.18,-9.44,-4.88,-0.44,-5.75,-5.45,-2.98,-6.09,-3.52,-10.15,-9.46,-9.67,-4.49,-3.04,-6.74,-8.25,-7.48,-10.72,-9.16,-1.33,-4.88,-9.91,-10.91,-10.17,-10.72,-9.16,-1.50,-2.38,-3.12,-9.43
chr17	48164746	48164846	101	-7.56,-4.91,-1.44,-1.03,-1.32,-0.03,-6.36,-6.05,-7.37,-8.13,-6.55,-6.32,-3.52,-10.55,-11.93,-10.58,-1.47,-3.60,-6.69,-3.52,-10.55,-11.93,-10.58,-1.47,-3.68,-9.43,-9.26,-6.05,-6.62,-2.78,-10.31,-9.46,-10.83,-5.95,-6.32,-3.06,-6.38,-0.03,-1.32,-2.37,-5.89,-7.89,-3.74,-3.80,-10.60,-11.93,-12.20,-11.34,-7.55,-4.26,-10.21,-10.72,-7.48,-7.71,-5.78,-2.74,-9.71,-9.16,-1.48,-5.67,-7.96,-6.82,-7.82,-8.16,-9.33,-8.12,-7.34,-1.38,-0.83,-6.75,-6.05,-7.37,-8.13,-6.55,-5.31,-0.14,-1.76,-4.39,-9.44,-7.38,-1.33,-4.81,-6.07,-0.83,-1.38,-5.87,-4.44,-5.96,-8.12,-8.12,-5.01,-3.38,-2.47,-5.54,-1.28,-2.20,-1.93,-2.77,-2.47,-6.09,-2.70
chr19	42069698	42069798	101	-4.03,-7.11,-5.89,-2.37,-1.95,-3.26,-3.26,-2.56,-5.28,-7.71,-6.88,-6.78,-0.14,-1.32,-2.13,-1.93,-2.20,-1.50,-9.16,-9.71,-3.85,-2.76,-1.22,-6.96,-8.16,-3.05,-7.83,-2.54,-6.10,-4.60,-2.42,-2.94,-7.33,-8.16,-8.57,-6.64,-1.68,-6.78,-6.88,-8.49,-3.97,-6.09,-2.47,-2.77,-2.48,-1.20,-7.34,-9.26,-10.91,-9.91,-4.88,-0.44,-6.32,-6.12,-3.40,-3.17,-3.39,-3.87,-1.91,-8.01,-10.30,-3.52,-6.32,-5.95,-10.81,-12.09,-12.27,-9.67,-4.91,-2.42,-2.37,-7.48,-7.65,-4.91,-2.42,-2.47,-5.87,-1.20,-2.76,-3.34,-5.54,-0.14,-1.76,-4.39,-9.44,-7.38,-1.33,-4.88,-9.91,-10.08,-7.68,-2.62,-0.14,-5.54,-4.44,-7.00,-7.11,-2.94,-2.02,-2.37,-5.89
chr4	71553714	71553814	101	-9.46,-10.15,-3.52,-6.09,-2.98,-5.45,-6.75,-3.11,-7.34,-5.78,-2.98,-5.87,-1.72,-3.78,-3.73,-3.17,-3.39,-3.87,-1.72,-6.76,-3.20,-2.38,-1.28,-5.31,-6.08,-6.36,-0.70,-2.34,-1.20,-7.34,-8.12,-7.33,-5.00,-5.96,-8.12,-8.12,-5.01,-3.38,-2.47,-6.09,-3.52,-10.55,-12.09,-12.63,-10.43,-8.33,-6.69,-4.33,-5.96,-8.36,-10.45,-9.70,-10.72,-3.45,-2.02,-1.03,-2.37,-5.89,-7.11,-2.94,-2.02,-1.03,-2.37,-5.89,-7.04,-6.21,-10.81,-12.09,-11.76,-9.02,-6.05,-6.62,-2.54,-6.38,-0.44,-4.88,-10.09,-11.93,-10.58,-1.47,-3.36,-10.60,-10.33,-10.31,-2.70,-6.32,-6.55,-9.91,-10.25,-11.32,-10.44,-10.74,-6.26,-8.83,-9.44,-5.20,-2.98,-5.87,-1.20,-2.34,-1.28
chr20	49204629	49204729	101	-5.95,-6.36,-1.20,-2.48,-1.88,-0.14,-8.13,-10.31,-7.55,-6.58,-8.57,-5.89,-3.53,-2.75,-3.78,-1.63,-6.54,-6.51,-0.56,-1.76,-4.60,-6.07,-0.53,-2.76,-3.34,-5.54,-1.28,-2.34,-1.20,-7.34,-9.26,-11.35,-10.65,-6.12,-1.60,-3.60,-6.69,-3.52,-10.59,-10.45,-5.23,-7.78,-6.50,-7.11,-8.47,-6.37,-7.37,-7.65,-5.29,-0.90,-5.54,-2.98,-5.70,-7.65,-7.60,-3.12,-2.38,-1.28,-5.92,-3.60,-1.72,-6.36,-5.95,-10.81,-11.93,-9.21,-1.50,-2.34,-1.22,-6.54,-6.98,-3.73,-10.15,-11.18,-11.93,-10.92,-5.98,-10.81,-13.16,-14.68,-9.21,-1.33,-4.81,-6.10,-3.46,-8.04,-5.67,-1.68,-5.92,-3.60,-1.72,-6.76,-3.60,-1.47,-10.58,-11.93,-10.55,-3.52,-6.09,-2.98,-5.78
chr14	75075505	75075605	101	-3.93,-7.22,-8.43,-6.19,-0.56,-1.76,-5.28,-8.11,-7.15,-4.79,-6.56,-8.57,-7.25,-7.71,-5.78,-3.48,-7.40,-3.31,-7.83,-3.06,-6.09,-4.44,-6.17,-7.96,-6.82,-7.10,-4.52,-7.79,-3.60,-1.72,-7.34,-6.49,-8.93,-8.06,-7.47,-4.91,-2.42,-3.45,-9.32,-13.36,-12.63,-10.45,-8.36,-5.43,-1.54,-6.51,-6.54,-1.60,-3.68,-7.60,-8.13,-7.12,-9.98,-8.63,-1.55,-2.34,-1.28,-5.54,-3.34,-2.98,-3.41,-8.30,-8.23,-12.03,-13.10,-12.78,-6.26,-9.96,-9.57,-11.32,-9.98,-9.65,-10.54,-9.96,-4.07,-7.81,-3.82,-10.71,-12.85,-12.37,-9.65,-9.98,-11.27,-8.06,-8.52,-8.83,-8.30,-3.74,-3.80,-10.60,-9.70,-9.65,-12.37,-13.87,-12.27,-10.31,-3.55,-10.71,-14.68,-13.16,-10.55
chr8	101571809	101571909	101	-2.94,-2.42,-4.39,-9.44,-8.01,-1.55,-2.48,-2.73,-3.26,-3.26,-2.73,-2.52,-3.41,-7.89,-5.89,-2.62,-0.03,-6.32,-6.31,-2.99,-2.89,-2.13,-1.32,-0.03,-6.36,-6.08,-5.31,-0.14,-1.88,-1.93,-1.93,-2.13,-1.95,-3.26,-3.58,-2.72,-2.54,-3.34,-5.54,-1.28,-2.20,-2.20,-1.23,-6.19,-8.16,-4.20,-7.24,-2.98,-5.78,-7.55,-5.67,-0.88,-5.75,-5.45,-2.98,-7.24,-4.52,-7.68,-3.79,-1.60,-6.96,-8.60,-6.49,-6.78,-0.14,-1.76,-5.28,-8.11,-7.15,-4.79,-6.56,-7.89,-3.74,-3.68,-5.92,-0.90,-4.81,-6.10,-2.78,-8.23,-8.30,-8.30,-7.32,-7.12,-9.98,-10.21,-4.48,-7.40,-4.03,-2.76,-0.53,-6.50,-3.22,-6.98,-6.54,-1.22,-2.48,-2.77,-2.47,-5.54,-1.28
chr6	40995652	40995752	101	-1.88,-0.14,-9.16,-9.71,-3.85,-2.76,-0.53,-6.07,-4.81,-1.39,-6.87,-8.20,-7.00,-6.05,-6.75,-0.94,-3.79,-8.30,-8.83,-8.65,-7.85,-3.55,-9.12,-9.98,-7.07,-8.11,-3.11,-6.75,-4.81,-0.90,-5.92,-3.68,-3.80,-10.88,-13.79,-14.68,-10.71,-3.46,-10.59,-10.45,-5.42,-8.12,-8.12,-9.33,-8.16,-8.30,-3.79,-1.47,-8.63,-10.72,-7.48,-8.28,-6.43,-5.31,-0.14,-1.88,-2.48,-0.53,-6.07,-5.45,-2.98,-6.09,-3.97,-8.04,-5.33,-2.62,-0.56,-6.19,-8.07,-5.43,-0.88,-5.75,-4.81,-1.39,-6.87,-7.69,-8.95,-10.43,-10.01,-9.61,-5.20,-2.98,-7.24,-4.20,-8.21,-10.45,-10.01,-10.15,-3.46,-8.18,-10.24,-6.07,-9.26,-9.26,-6.37,-8.28,-7.25,-8.57,-7.00,-4.44,-5.87
